
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,9.01,1.18,10.6318,0.27,0.141,63.9,75.4,52.19,1.33,39.24,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,9.02,1.18,10.6436,0.27,0.139,64.8,76.5,51.52,1.28,40.25,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,4.28,1.18,5.0504,0.12,0.063,68,80.2,52.48,1.35,38.87,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,8.51,1.18,10.0418,0.24,0.124,68.8,81.1,51.57,1.14,45.24,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,7.94,1.18,9.3692,0.22,0.114,69.7,82.2,51.79,1.43,36.22,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,8.32,1.18,9.8176,0.23,0.119,69.8,82.4,51.8,0.97,53.4,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,4.38,1.18,5.1684,0.12,0.062,70.2,82.9,51.96,1.1,47.24,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,10.54,1.18,12.4372,0.29,0.15,70.4,83.1,51.63,1.29,40.02,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,8.81,1.18,10.3958,0.24,0.124,71.3,84.1,51.48,1.32,39,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,4.51,1.18,5.3218,0.12,0.062,72.5,85.6,51.83,1.41,36.76,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,3.87,1.18,4.5666,0.09,0.048,79.9,94.3,53.8,1.39,38.71,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,4.27,1.18,5.0386,0.1,0.052,81.7,96.4,52.28,1.22,42.85,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,7.23,1.18,8.5314,0.16,0.082,87.8,103.6,51.46,1.19,43.24,-9999,multi-season sampling
COHO,2001,9,20,99,Eastern Cascades,Metolius River,44.498,-121.625,2.9,-9999,evergreen needleleaf tree,gymnosperm,Pinus,ponderosa,ponderosa pine,3.81,1.18,4.4958,0.08,0.041,92,108.6,51.77,1.31,39.52,-9999,multi-season sampling
EPA,2001,10,3,1,Coastal Range,Cascade Head,45.1024,-123.8816,13,7,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,79.1,91.7,52.7,1.54,34.2,4,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,10,3,1,Coastal Range,Cascade Head,45.1024,-123.8816,13,7,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,81.2,94.2,53.3,1.3,41,4,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,10,3,1,Coastal Range,Cascade Head,45.1024,-123.8816,13,7,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,90.9,105.5,53.4,1.53,34.9,4,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,10,3,1,Coastal Range,Cascade Head,45.1024,-123.8816,13,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,115,136.9,54,1.56,34.6,4,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,10,3,1,Coastal Range,Cascade Head,45.1024,-123.8816,13,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,133,158.2,54.1,1.46,37.1,4,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,10,3,1,Coastal Range,Cascade Head,45.1024,-123.8816,13,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,137.7,163.8,53.8,1.45,37.1,4,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,8,2,Coastal Range,Cascade Head,45.0974,-123.8972,9.2,5,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,78.7,91.3,54.3,1.14,47.6,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,8,2,Coastal Range,Cascade Head,45.0974,-123.8972,9.2,5,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,84.2,97.6,54.5,1.2,45.4,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,8,2,Coastal Range,Cascade Head,45.0974,-123.8972,9.2,5,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,84.6,98.1,54.5,1.08,50.5,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,8,2,Coastal Range,Cascade Head,45.0974,-123.8972,9.2,5,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,88.7,102.9,53.2,1.26,42.2,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,8,2,Coastal Range,Cascade Head,45.0974,-123.8972,9.2,5,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,120,142.8,54.1,1.54,35.1,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,8,2,Coastal Range,Cascade Head,45.0974,-123.8972,9.2,5,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,141.4,168.3,54.4,1.26,43.2,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,8,2,Coastal Range,Cascade Head,45.0974,-123.8972,9.2,5,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,149.8,178.3,53.4,1.47,36.3,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,7,27,3,Coastal Range,Cascade Head,45.1122,-123.8841,9.4,8,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,71.5,85.1,54.4,1.2,45.3,5,none
EPA,2001,7,27,3,Coastal Range,Cascade Head,45.1122,-123.8841,9.4,8,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,99.7,118.7,54.2,1.54,35.2,5,none
EPA,2001,7,27,3,Coastal Range,Cascade Head,45.1122,-123.8841,9.4,8,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,113.8,135.4,54.6,1.43,38.2,5,none
EPA,2001,7,27,3,Coastal Range,Cascade Head,45.1122,-123.8841,9.4,8,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,118.9,136.8,53.9,1.35,39.9,5,none
EPA,2001,7,27,3,Coastal Range,Cascade Head,45.1122,-123.8841,9.4,8,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,162.7,187.2,53.9,1.25,43.1,5,none
EPA,2001,7,27,3,Coastal Range,Cascade Head,45.1122,-123.8841,9.4,8,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,78.5,91.1,53.5,1.32,40.5,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,15,4,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,91.9,106.6,53.6,1.3,41.2,3,none
EPA,2001,8,15,4,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,146,169.4,53.5,1.35,39.6,4,none
EPA,2001,8,15,4,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,163.5,189.6,53.2,1.17,45.5,5,none
EPA,2001,8,15,4,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,164.7,191,52.8,1.24,42.6,5,none
EPA,2001,8,15,4,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,203.9,234.5,53.3,1.46,36.5,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,15,4,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,216.9,249.4,53,1.36,39,4,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,15,4,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,242.7,279.2,53.5,1.48,36.1,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,15,4,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,246.9,283.9,53.3,1.31,40.7,5,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,15,5,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,73.9,87.9,53.5,1.64,32.6,3,none
EPA,2001,8,15,5,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,175,201.3,53.9,1.08,49.9,4,none
EPA,2001,8,15,5,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,73.3,85,53.7,1.41,38.1,3,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,15,5,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,150,174,52.9,1.26,42,4,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,15,5,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,185.7,215.4,52.8,1.55,34.1,4,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,8,15,5,Coastal Range,Cascade Head,45.1008,-123.8829,-9999,-9999,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,226.2,262.4,52,1.59,32.7,6,Sampling date and site coordinates were missing and are estimated from other sites in the cluster. 
EPA,2001,9,19,6,Coastal Range,Cascade Head,45.0894,-123.8816,10.3,14,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,124.7,148.4,53.8,1.45,37.1,4,none
EPA,2001,9,19,6,Coastal Range,Cascade Head,45.0894,-123.8816,10.3,14,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,145.2,172.7,53.4,1.45,36.8,6,none
EPA,2001,9,19,6,Coastal Range,Cascade Head,45.0894,-123.8816,10.3,14,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,163.7,188.2,53.6,1.06,50.6,3,none
EPA,2001,9,19,6,Coastal Range,Cascade Head,45.0894,-123.8816,10.3,14,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,219,251.8,53.1,1.18,45,6,none
EPA,2001,9,19,7,Coastal Range,Cascade Head,45.092,-123.8807,10.4,24,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,103.5,120.1,52.5,1.18,44.5,6,none
EPA,2001,9,19,7,Coastal Range,Cascade Head,45.092,-123.8807,10.4,24,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,180.4,209.3,51.8,1.02,50.8,4,none
EPA,2001,9,19,7,Coastal Range,Cascade Head,45.092,-123.8807,10.4,24,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,78.7,93.6,54.8,1.47,37.3,2,none
EPA,2001,9,19,7,Coastal Range,Cascade Head,45.092,-123.8807,10.4,24,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,135.4,161.2,52,1.62,32.1,4,none
EPA,2001,9,19,7,Coastal Range,Cascade Head,45.092,-123.8807,10.4,24,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,192.2,221,53.1,1.27,41.8,6,none
EPA,2001,9,20,8,Coastal Range,Cascade Head,45.0810,-123.8878,-9999,-9999,deciduous broadleaf tree,angiosperm,Alnus,rubra,red alder,-9999,1,-9999,-9999,-9999,-9999,193.5,52.2,2.63,19.8,1,none
EPA,2001,9,20,8,Coastal Range,Cascade Head,45.0810,-123.8878,-9999,-9999,deciduous broadleaf tree,angiosperm,Alnus,rubra,red alder,-9999,1,-9999,-9999,-9999,-9999,207.2,51.9,2.41,21.5,1,none
EPA,2001,9,20,8,Coastal Range,Cascade Head,45.0810,-123.8878,-9999,-9999,deciduous broadleaf tree,angiosperm,Alnus,rubra,red alder,-9999,1,-9999,-9999,-9999,-9999,304.6,51.3,2.38,21.6,1,none
EPA,2001,9,20,8,Coastal Range,Cascade Head,45.0810,-123.8878,-9999,-9999,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,92.8,107.6,53.1,1.34,39.6,4,none
EPA,2001,9,20,8,Coastal Range,Cascade Head,45.0810,-123.8878,-9999,-9999,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,137.2,157.8,53.6,1.21,44.3,4,none
EPA,2001,9,20,8,Coastal Range,Cascade Head,45.0810,-123.8878,-9999,-9999,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,159.6,183.6,52.2,1.05,49.7,5,none
EPA,2001,9,20,8,Coastal Range,Cascade Head,45.0810,-123.8878,-9999,-9999,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,180.7,207.8,52.2,1.09,47.9,5,none
EPA,2001,9,20,8,Coastal Range,Cascade Head,45.0810,-123.8878,-9999,-9999,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,195.6,225,52.7,1.25,42.2,4,none
EPA,2001,9,20,9,Coastal Range,Cascade Head,45.0699,-123.8949,8.6,23,deciduous broadleaf tree,angiosperm,Alnus,rubra,red alder,-9999,1,-9999,-9999,-9999,-9999,428.1,49.7,2.65,18.8,1,none
EPA,2001,9,20,9,Coastal Range,Cascade Head,45.0699,-123.8949,8.6,23,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,84.3,97.7,51.6,1.42,36.3,3,none
EPA,2001,9,20,9,Coastal Range,Cascade Head,45.0699,-123.8949,8.6,23,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,121,140.4,53.3,1.2,44.4,5,none
EPA,2001,9,20,9,Coastal Range,Cascade Head,45.0699,-123.8949,8.6,23,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,149.1,177.5,52.8,1.4,37.7,4,none
EPA,2001,9,20,9,Coastal Range,Cascade Head,45.0699,-123.8949,8.6,23,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,125.4,144.2,52.8,1.37,38.5,5,none
EPA,2001,9,20,9,Coastal Range,Cascade Head,45.0699,-123.8949,8.6,23,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,188.2,216.4,52.1,1.32,39.5,5,none
EPA,2001,9,20,10,Coastal Range,Cascade Head,45.0679,-123.8882,7.9,34,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,117.1,135.9,52.7,1.22,43.2,5,none
EPA,2001,9,20,10,Coastal Range,Cascade Head,45.0679,-123.8882,7.9,34,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,126.8,147,51.9,1.09,47.6,4,none
EPA,2001,9,20,10,Coastal Range,Cascade Head,45.0679,-123.8882,7.9,34,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,152.4,176.8,52.5,1.04,50.5,4,none
EPA,2001,9,20,10,Coastal Range,Cascade Head,45.0679,-123.8882,7.9,34,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,117.1,134.7,53.7,1.02,52.6,6,none
EPA,2001,9,20,10,Coastal Range,Cascade Head,45.0679,-123.8882,7.9,34,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,134.4,154.6,53.9,1.14,47.3,6,none
EPA,2001,9,20,10,Coastal Range,Cascade Head,45.0679,-123.8882,7.9,34,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,143.3,164.8,54.1,1.32,41,5,none
EPA,2001,9,20,10,Coastal Range,Cascade Head,45.0679,-123.8882,7.9,34,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,151.4,174.1,53.7,1.44,37.3,3,none
EPA,2001,7,28,11,Coastal Range,Cascade Head,45.0819,-123.9038,7.5,27,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,114.5,132.8,52.3,1.18,44.3,4,none
EPA,2001,7,28,11,Coastal Range,Cascade Head,45.0819,-123.9038,7.5,27,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,127.2,147.6,53.1,1.01,52.6,4,none
EPA,2001,7,28,11,Coastal Range,Cascade Head,45.0819,-123.9038,7.5,27,evergreen needleleaf tree,gymnosperm,Picea,sitchensis,Sitka spruce,-9999,1.16,-9999,-9999,-9999,128.6,149.2,52.9,1.37,38.6,5,none
EPA,2001,7,28,11,Coastal Range,Cascade Head,45.0819,-123.9038,7.5,27,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,188.8,217.1,53.5,1.15,46.5,6,none
EPA,2001,7,28,11,Coastal Range,Cascade Head,45.0819,-123.9038,7.5,27,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,198.6,228.4,53,1.35,39.3,3,none
EPA,2001,7,28,11,Coastal Range,Cascade Head,45.0819,-123.9038,7.5,27,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,203.3,233.8,52.9,1.35,39.2,3,none
EPA,2001,7,28,11,Coastal Range,Cascade Head,45.0819,-123.9038,7.5,27,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,210,241.5,52.9,1.26,42,4,none
EPA,2001,10,6,12,Coastal Range,Cascade Head,45.0445,-123.9007,5.7,34,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,110.5,127.1,54.2,1.01,53.7,3,none
EPA,2001,10,6,12,Coastal Range,Cascade Head,45.0445,-123.9007,5.7,34,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,111.6,128.3,54,1.05,51.4,3,none
EPA,2001,10,6,12,Coastal Range,Cascade Head,45.0445,-123.9007,5.7,34,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,138.5,159.2,53.1,1.37,38.8,5,none
EPA,2001,10,6,12,Coastal Range,Cascade Head,45.0445,-123.9007,5.7,34,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,162.3,186.7,53.1,1.11,47.8,3,none
EPA,2001,10,6,12,Coastal Range,Cascade Head,45.0445,-123.9007,5.7,34,evergreen needleleaf tree,gymnosperm,Tsuga,heterophylla,western hemlock,-9999,1.15,-9999,-9999,-9999,170.8,196.5,53.7,1.32,40.7,3,none
EPA,2001,8,23,13,Western Cascades,HJ Andrews,44.2576,-122.2012,3.8,7,evergreen broadleaf tree,angiosperm,Chrysolepis,chrysophylla,giant chinquapin,-9999,1,-9999,-9999,-9999,-9999,132.6,49.3,1.56,31.6,1,none
EPA,2001,8,23,13,Western Cascades,HJ Andrews,44.2576,-122.2012,3.8,7,evergreen broadleaf tree,angiosperm,Chrysolepis,chrysophylla,giant chinquapin,-9999,1,-9999,-9999,-9999,-9999,151.2,50.1,1.44,34.8,1,none
EPA,2001,8,23,13,Western Cascades,HJ Andrews,44.2576,-122.2012,3.8,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,none
EPA,2001,8,23,13,Western Cascades,HJ Andrews,44.2576,-122.2012,3.8,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,86.7,103.2,52.4,1.02,51.4,3,none
EPA,2001,8,23,13,Western Cascades,HJ Andrews,44.2576,-122.2012,3.8,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,105.6,125.7,52.3,1.22,42.9,3,none
EPA,2001,8,23,13,Western Cascades,HJ Andrews,44.2576,-122.2012,3.8,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,115.2,137.1,52.3,1.19,43.9,3,none
EPA,2001,8,23,14,Western Cascades,HJ Andrews,44.2515,-122.2018,3.7,9,evergreen broadleaf tree,angiosperm,Chrysolepis,chrysophylla,giant chinquapin,-9999,1,-9999,-9999,-9999,-9999,100.2,49.9,1.08,46.2,1,none
EPA,2001,8,23,14,Western Cascades,HJ Andrews,44.2515,-122.2018,3.7,9,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,96.3,114.6,53.8,1.27,42.4,3,none
EPA,2001,8,23,14,Western Cascades,HJ Andrews,44.2515,-122.2018,3.7,9,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,104.9,124.8,52.1,0.98,53.2,4,none
EPA,2001,8,23,14,Western Cascades,HJ Andrews,44.2515,-122.2018,3.7,9,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,108.9,129.6,54,1.17,46.2,5,none
EPA,2001,8,23,14,Western Cascades,HJ Andrews,44.2515,-122.2018,3.7,9,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,116.4,138.5,53.7,1.11,48.4,4,none
EPA,2001,9,15,15,Western Cascades,HJ Andrews,44.2588,-122.2041,1.8,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,101.8,121.1,53.4,1.1,48.5,2,none
EPA,2001,9,15,15,Western Cascades,HJ Andrews,44.2588,-122.2041,1.8,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,102.1,121.5,54.4,1.17,46.5,3,none
EPA,2001,9,15,15,Western Cascades,HJ Andrews,44.2588,-122.2041,1.8,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,102.7,122.2,54.4,1.12,48.6,2,none
EPA,2001,9,15,15,Western Cascades,HJ Andrews,44.2588,-122.2041,1.8,7,evergreen needleleaf tree,gymnosperm,Pseudotsuga,menziesii,Douglas-fir,-9999,1.19,-9999,-9999,-9999,103.9,123.6,52.6,1.14,46.1,2,none
EPA,2001,8,23,16,Western Cascades,HJ Andrews,44.2477,-122.1974,8.4,17,evergreen broadleaf tree,angiosperm,Chrysolepis,chrysophylla,giant chinquapin,-9999,1,-9999,-9999,-9999,-9999,164.6,49.8,1.14,43.7,1,none
